CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LEYEV,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,REYEV,RPUPILD,RPUPILV,CX,CY,CS,SKLHEADX,SKLHEADY,SKLHEADZ,SKLV,VIEWER_TIME_TICK
72472,160.52118,23372764010,0,0,159.548,0.198,677,0,0.894,0.483,0,0.531,0.66,0,0.894,0.483,0,1.#IO,1.#IO,34,1.037,0,1.#IO,1.#IO,36,0.938,0,-4.321,0.426,63.07,0,0,0,2.45,0.78,62.091,0,0,0,0.297,0.004,0,0,0,0,0,23373042196
72473,160.53568,23372797917,0,0,159.548,0.198,677,0,0.894,0.483,0,0.531,0.66,0,0.894,0.483,0,1.#IO,1.#IO,34,1.037,0,1.#IO,1.#IO,36,0.938,0,-4.321,0.426,63.07,0,0,0,2.45,0.78,62.091,0,0,0,0.297,0.004,0,0,0,0,0,23373042545
72474,160.55219,23372836509,0,0,159.548,0.198,677,0,0.894,0.483,0,0.531,0.66,0,0.894,0.483,0,1.#IO,1.#IO,34,1.037,0,1.#IO,1.#IO,36,0.938,0,-4.321,0.426,63.07,0,0,0,2.45,0.78,62.091,0,0,0,0.303,0.008,0,0,0,0,0,23373042797
72475,160.61693,23372987811,0,0,159.548,0.198,677,0,0.894,0.483,0,0.531,0.66,0,0.894,0.483,0,1.#IO,1.#IO,34,1.037,0,1.#IO,1.#IO,36,0.938,0,-4.321,0.426,63.07,0,0,0,2.45,0.78,62.091,0,0,0,0.303,0.008,0,0,0,0,0,23373131446
72476,160.63148,23373021829,0,0,159.548,0.198,677,0,0.894,0.483,0,0.531,0.66,0,0.894,0.483,0,1.#IO,1.#IO,34,1.037,0,1.#IO,1.#IO,36,0.938,0,-4.321,0.426,63.07,0,0,0,2.45,0.78,62.091,0,0,0,0.303,0.009,0,0,0,0,0,23373131856
72477,160.63727,23373035355,0,0,159.548,0.198,677,0,0.894,0.483,0,0.531,0.66,0,0.894,0.483,0,1.#IO,1.#IO,34,1.037,0,1.#IO,1.#IO,36,0.938,0,-4.321,0.426,63.07,0,0,0,2.45,0.78,62.091,0,0,0,0.304,0.009,0,0,0,0,0,23373276355
72478,160.67572,23373125239,0,0,159.548,0.198,677,0,0.894,0.483,0,0.531,0.66,0,0.894,0.483,0,1.#IO,1.#IO,34,1.037,0,1.#IO,1.#IO,36,0.938,0,-4.321,0.426,63.07,0,0,0,2.45,0.78,62.091,0,0,0,0.309,0.011,0,0,0,0,0,23373276823
72479,160.70866,23373202237,0.44,0.241,159.548,0.198,677,0,0.88,0.482,1,0.531,0.66,0,0.88,0.482,1,1.#IO,1.#IO,33,1.034,1,1.#IO,1.#IO,36,0.935,0,-4.194,0.388,60.804,1,7.525,1,2.45,0.78,62.091,0,0,0,0.309,0.011,0,0,0,0,0,23373277081
72480,160.71531,23373217773,0.594,0.327,159.548,0.198,677,0,0.901,0.497,1,0.531,0.66,0,0.901,0.497,1,1.#IO,1.#IO,33,1.034,1,1.#IO,1.#IO,36,0.935,0,-4.329,0.4,62.678,1,7.756,1,2.45,0.78,62.091,0,0,0,0.309,0.011,0,0,0,0,0,23373277333
72481,160.72172,23373232743,0.894,0.49,159.548,0.198,677,0,0.901,0.49,1,0.531,0.66,0,0.901,0.49,1,1.#IO,1.#IO,33,1.034,1,1.#IO,1.#IO,36,0.935,0,-4.329,0.4,62.678,0,7.756,2,2.45,0.78,62.091,0,0,0,0.309,0.011,0,0,0,0,0,23373277584
72482,160.73221,23373257269,0.913,0.491,159.548,0.198,677,0,0.931,0.492,1,0.531,0.66,0,0.931,0.492,1,1.#IO,1.#IO,34,1.034,1,1.#IO,1.#IO,36,0.935,0,-4.225,0.389,61.093,1,7.789,1,2.45,0.78,62.091,0,0,0,0.31,0.012,0,0,0,0,0,23373458017
72483,160.78644,23373384018,0.917,0.486,159.548,0.198,677,0,0.928,0.476,1,0.531,0.66,0,0.928,0.476,1,1.#IO,1.#IO,34,1.034,1,1.#IO,1.#IO,36,0.935,0,-4.225,0.389,61.093,1,7.789,1,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23373677706
72484,160.83491,23373497314,0.895,0.463,160.722,0.113,678,1,0.828,0.398,1,0.531,0.66,0,0.828,0.398,1,1.#IO,1.#IO,35,1.034,1,1.#IO,1.#IO,36,0.935,0,-4.225,0.389,61.093,0,8.018,2,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23373678236
72485,160.84729,23373526256,0.881,0.447,160.722,0.126,678,1,0.823,0.379,1,0.531,0.66,0,0.823,0.379,1,1.#IO,1.#IO,33,1.034,1,1.#IO,1.#IO,36,0.935,0,-4.225,0.389,61.093,0,7.56,2,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23373714664
72486,160.88042,23373603684,0.872,0.439,160.722,0.159,678,1,0.828,0.398,1,0.531,0.66,0,0.828,0.398,1,1.#IO,1.#IO,35,1.034,1,1.#IO,1.#IO,36,0.935,0,-4.225,0.389,61.093,1,8.018,1,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23373789190
72487,160.9172,23373689652,0.886,0.456,160.722,0.195,678,1,0.973,0.561,1,0.531,0.66,0,0.973,0.561,1,1.#IO,1.#IO,34,1.034,1,1.#IO,1.#IO,36,0.935,0,-4.225,0.389,61.093,1,7.789,1,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23373789887
72488,160.92437,23373706417,0.897,0.469,160.722,0.203,678,1,0.976,0.556,1,0.531,0.66,0,0.976,0.556,1,1.#IO,1.#IO,34,1.034,1,1.#IO,1.#IO,36,0.935,0,-4.225,0.389,61.093,1,7.789,1,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23373943522
72489,160.95596,23373780257,0.898,0.472,160.722,0.234,678,1,0.903,0.502,1,0.531,0.66,0,0.903,0.502,1,1.#IO,1.#IO,34,1.031,1,1.#IO,1.#IO,36,0.933,0,-4.225,0.389,61.093,1,7.789,1,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23373943957
72490,160.98558,23373849491,0.898,0.472,160.722,0.264,678,1,0.894,0.472,1,0.531,0.66,0,0.894,0.472,1,1.#IO,1.#IO,35,1.031,1,1.#IO,1.#IO,36,0.933,0,-4.225,0.389,61.093,0,8.018,2,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23373944219
72491,160.99069,23373861437,0.898,0.472,160.722,0.269,678,1,0.894,0.472,0,0.531,0.66,0,0.894,0.472,0,1.#IO,1.#IO,35,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.225,0.389,61.093,0,0,0,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374066771
72492,161.02605,23373944096,0.9,0.474,160.722,0.304,678,1,0.919,0.497,1,0.531,0.66,0,0.919,0.497,1,1.#IO,1.#IO,35,1.031,1,1.#IO,1.#IO,36,0.933,0,-4.337,0.399,62.622,1,8.219,1,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374067226
72493,161.04632,23373991465,0.901,0.476,160.722,0.325,678,1,0.913,0.488,1,0.531,0.66,0,0.913,0.488,1,1.#IO,1.#IO,34,1.034,1,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,1,7.984,1,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374169056
72494,161.06097,23374025710,0.901,0.476,160.722,0.339,678,1,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374169986
72495,161.08984,23374093191,0.901,0.476,160.722,0.368,678,1,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374170241
72496,161.09555,23374106525,0.901,0.476,160.722,0.374,678,1,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374215761
72497,161.12898,23374184667,0.899,0.472,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374216192
72498,161.13353,23374195302,0.899,0.472,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374245078
72499,161.143,23374217438,0.899,0.472,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374355746
72500,161.18938,23374325860,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374356131
72501,161.19503,23374339063,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374398910
72502,161.20864,23374370870,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374521331
72503,161.22501,23374409135,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374521880
72504,161.25806,23374486373,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.31,0.013,0,0,0,0,0,23374659822
72505,161.26299,23374497900,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.311,0.013,0,0,0,0,0,23374717537
72506,161.30039,23374585316,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.311,0.013,0,0,0,0,0,23374717802
72507,161.30717,23374601160,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.311,0.016,0,0,0,0,0,23374718181
72508,161.32358,23374639515,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23374876843
72509,161.38847,23374791188,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23374877386
72510,161.39388,23374803845,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23374877748
72511,161.40599,23374832158,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23374919548
72512,161.42257,23374870894,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23375022041
72513,161.43868,23374908565,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23375120222
72514,161.47367,23374990330,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23375180397
72515,161.51458,23375085975,0,0,160.722,0.374,678,0,0.913,0.488,0,0.531,0.66,0,0.913,0.488,0,1.#IO,1.#IO,34,1.034,0,1.#IO,1.#IO,36,0.935,0,-4.337,0.399,62.622,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23375279094
72516,161.54102,23375147756,0.436,0.188,160.722,0.374,678,0,0.872,0.376,1,0.531,0.66,0,0.872,0.376,1,1.#IO,1.#IO,34,1.031,1,1.#IO,1.#IO,36,0.933,0,-4.225,0.389,61.093,1,7.789,1,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23375423049
72517,161.65049,23375403639,0.595,0.271,160.722,0.374,678,0,0.913,0.439,1,0.531,0.66,0,0.913,0.439,1,1.#IO,1.#IO,35,1.028,1,1.#IO,1.#IO,36,0.93,0,-4.225,0.389,61.093,1,8.018,1,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23375844061
72518,161.72431,23375576180,0.9,0.424,160.722,0.374,678,0,0.915,0.459,1,0.531,0.66,0,0.915,0.459,1,1.#IO,1.#IO,34,1.031,1,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,1,8.032,1,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23375844489
72519,161.73179,23375593660,0.9,0.424,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23375844757
72520,161.74049,23375613997,0.9,0.424,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23375845012
72521,161.78148,23375709811,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23375845263
72522,161.81375,23375785224,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23376115159
72523,161.82982,23375822786,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23376131483
72524,161.83567,23375836480,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23376131784
72525,161.84954,23375868891,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.314,0.023,0,0,0,0,0,23376132029
72526,161.89213,23375968437,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.315,0.024,1,0,0,0,0,23376291410
72527,161.94017,23376080726,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.315,0.024,1,0,0,0,0,23376291802
72528,161.94554,23376093280,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.315,0.024,1,0,0,0,0,23376360343
72529,162.03971,23376313383,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.315,0.024,2,0,0,0,0,23376823352
72530,162.04518,23376326166,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.315,0.031,2,0,0,0,0,23376824260
72531,162.07816,23376403268,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.315,0.031,0,0,0,0,0,23376824536
72532,162.08365,23376416084,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.315,0.031,0,0,0,0,0,23376824785
72533,162.12851,23376520951,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.315,0.031,0,0,0,0,0,23376825032
72534,162.1335,23376532605,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.315,0.031,0,0,0,0,0,23376825754
72535,162.19632,23376679443,0,0,160.722,0.374,678,0,0.915,0.459,0,0.531,0.66,0,0.915,0.459,0,1.#IO,1.#IO,34,1.031,0,1.#IO,1.#IO,36,0.933,0,-4.387,0.402,62.999,0,0,0,2.45,0.78,62.091,0,0,0,0.312,0.041,0,0,0,0,0,23376826014
72536,162.23508,23376770039,0.453,-0.149,160.722,0.374,678,0,0.453,-0.149,1,0.531,0.66,0,0.453,-0.149,1,1.#IO,1.#IO,37,1.027,1,1.#IO,1.#IO,36,0.929,0,-4.193,0.436,58.184,1,8.073,1,2.45,0.78,62.091,0,0,0,0.311,0.043,0,0,0,0,0,23376900275
72537,162.24939,23376803484,0.453,-0.149,160.722,0.374,678,0,0.453,-0.149,0,0.531,0.66,0,0.453,-0.149,0,1.#IO,1.#IO,37,1.027,0,1.#IO,1.#IO,36,0.929,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.309,0.048,0,0,0,0,0,23376940237
72538,162.29003,23376898474,0.448,-0.129,160.722,0.374,678,0,0.443,-0.109,1,0.531,0.66,0,0.443,-0.109,1,1.#IO,1.#IO,36,1.023,1,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,1,7.855,1,2.45,0.78,62.091,0,0,0,0.308,0.048,0,0,0,0,0,23376940835
72539,162.29432,23376908500,0.444,-0.119,162.235,0.059,679,1,0.438,-0.099,1,0.531,0.66,0,0.438,-0.099,1,1.#IO,1.#IO,36,1.023,1,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,7.855,2,2.45,0.78,62.091,0,0,0,0.308,0.048,0,0,0,0,0,23376970381
72540,162.31115,23376947849,0.444,-0.119,162.235,0.076,679,1,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.308,0.048,0,0,0,0,0,23377245362
72541,162.34451,23377025821,0.444,-0.119,162.235,0.109,679,1,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.308,0.047,0,0,0,0,0,23377245793
72542,162.39601,23377146194,0.444,-0.119,162.235,0.161,679,1,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.308,0.047,0,0,0,0,0,23377845111
72543,162.42084,23377204236,0.44,-0.103,162.235,0.161,679,0,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.287,0.071,0,0,0,0,0,23377845749
72544,162.62288,23377676485,0.44,-0.103,162.235,0.161,679,0,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.287,0.071,0,0,0,0,0,23377846057
72545,162.63633,23377707911,0.44,-0.103,162.235,0.161,679,0,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.287,0.071,0,0,0,0,0,23378098859
72546,162.72031,23377904202,0,0,162.235,0.161,679,0,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.287,0.071,0,0,0,0,0,23378099327
72547,162.76912,23378018293,0,0,162.235,0.161,679,0,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.287,0.071,0,0,0,0,0,23378099577
72548,162.78393,23378052916,0,0,162.235,0.161,679,0,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.287,0.071,0,0,0,0,0,23378099821
72549,162.78827,23378063061,0,0,162.235,0.161,679,0,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.287,0.071,0,0,0,0,0,23378106308
72550,162.80223,23378095686,0,0,162.235,0.161,679,0,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.287,0.071,0,0,0,0,0,23378244566
72551,162.81918,23378135304,0,0,162.235,0.161,679,0,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.287,0.071,0,0,0,0,0,23378244987
72552,162.83575,23378174035,0,0,162.235,0.161,679,0,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.287,0.071,0,0,0,0,0,23378375279
72553,162.91079,23378349419,0,0,162.235,0.161,679,0,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.287,0.071,0,0,0,0,0,23378567335
72554,162.94485,23378429038,0,0,162.235,0.161,679,0,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.287,0.071,0,0,0,0,0,23378804429
72555,163.00891,23378578779,0,0,162.235,0.161,679,0,0.438,-0.099,0,0.531,0.66,0,0.438,-0.099,0,1.#IO,1.#IO,36,1.023,0,1.#IO,1.#IO,36,0.925,0,-4.193,0.436,58.184,0,0,0,2.45,0.78,62.091,0,0,0,0.287,0.071,0,0,0,0,0,23378856479
